ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
4828882959520364399,2021-02-04,Unknown,0,Indústria,GMAIL,GRANDE,Sudeste
7347753999527316260,2000-08-15,Unknown,1,Unknown,HOTMAIL,MEDIO,Sudeste
2377020220794016532,2011-02-14,Sudeste,0,Serviços,GMAIL,PEQUENO,Sudeste
1557917925035542527,2021-04-29,Unknown,0,Comércio,YAHOO,PEQUENO,Norte
2225507872831546107,2019-06-02,Nordeste,0,Serviços,HOTMAIL,MEDIO,Nordeste
345033315379741874,2016-01-26,Unknown,0,Comércio,AOL,GRANDE,Sudeste
6597470754117210299,2020-11-10,Centro-Oeste,0,Comércio,GMAIL,GRANDE,Centro-Oeste
5607900901204647807,2021-05-18,Unknown,0,Serviços,YAHOO,MEDIO,Sudeste
2726314736140152277,2021-03-28,Unknown,1,Unknown,HOTMAIL,MEDIO,Sudeste
8503883917639127781,2009-01-29,Sudeste,0,Comércio,YAHOO,PEQUENO,Sudeste
6965502620385519361,2021-05-10,Centro-Oeste,0,Indústria,GMAIL,MEDIO,Centro-Oeste
4141546595629663073,2021-06-08,Unknown,0,Serviços,YAHOO,MEDIO,Sudeste
819552547620904652,2021-03-07,Sudeste,0,Indústria,AOL,PEQUENO,Sudeste
7692330898726665144,2021-06-01,Unknown,0,Comércio,HOTMAIL,PEQUENO,Centro-Oeste
7206599058451025691,2020-01-07,Unknown,0,Comércio,YAHOO,PEQUENO,Centro-Oeste
1420529738304793615,2020-10-28,Unknown,0,Indústria,GMAIL,PEQUENO,Norte
6061850657256270336,2021-05-16,Unknown,0,Serviços,GMAIL,PEQUENO,Sudeste
5220206408301580591,2021-04-08,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
8736788139020105764,2021-02-04,Unknown,0,Serviços,HOTMAIL,MEDIO,Sudeste
3148228961195376491,2015-12-13,Unknown,0,Comércio,BOL,MEDIO,Sudeste
2439954154030259398,2019-07-02,Unknown,0,Indústria,BOL,PEQUENO,Sudeste
4799794458216343260,2019-12-30,Sudeste,0,Indústria,OUTLOOK,MEDIO,Sudeste
1246864346193559124,2021-05-06,Unknown,0,Indústria,YAHOO,Unknown,Sul
4853303856126909724,2021-05-24,Unknown,0,Indústria,YAHOO,MEDIO,Sul
2694466161223698243,2021-06-23,Unknown,0,Comércio,YAHOO,PEQUENO,Nordeste
4166581859919473627,2017-08-06,Unknown,0,Comércio,HOTMAIL,MEDIO,Sudeste
4235078665660987689,2017-09-14,Sudeste,0,Serviços,GMAIL,GRANDE,Norte
7628167057144760589,2021-05-05,Unknown,0,Comércio,GMAIL,PEQUENO,Sudeste
2814790209436551216,2021-05-13,Unknown,0,Serviços,YAHOO,MEDIO,Sudeste
6909701795322574613,2015-04-21,Sudeste,0,Serviços,GMAIL,MEDIO,Sul
1234611356650812259,2021-05-12,Unknown,0,Serviços,HOTMAIL,PEQUENO,Sudeste
4121608857053177761,2021-03-11,Unknown,0,Serviços,HOTMAIL,PEQUENO,Nordeste
5993765508162121762,2021-06-28,Unknown,0,Serviços,GMAIL,GRANDE,Nordeste
503021894071666233,2021-04-13,Unknown,0,Serviços,GMAIL,GRANDE,Nordeste
3183208564139585182,2021-07-15,Unknown,0,Comércio,YAHOO,MEDIO,Sul
1956406515279457110,2008-03-31,Sudeste,0,Serviços,HOTMAIL,GRANDE,Sudeste
4662079815415471798,2021-02-04,Unknown,0,Serviços,GMAIL,GRANDE,Sudeste
7260748352873493818,2021-06-17,Sudeste,0,Serviços,GMAIL,MEDIO,Sudeste
6615694774618628402,2021-07-18,Unknown,0,Serviços,HOTMAIL,MEDIO,Sudeste
8707474618041058293,2021-02-03,Sudeste,0,Comércio,GMAIL,GRANDE,Sudeste
4677213860368191144,2021-06-14,Sudeste,0,Indústria,YAHOO,PEQUENO,Sudeste
2386535178006664233,2020-08-10,Unknown,1,Unknown,HOTMAIL,Unknown,Centro-Oeste
1285245417998627607,2021-07-06,Unknown,0,Indústria,YAHOO,GRANDE,Nordeste
8835646476961190471,2021-06-28,Unknown,0,Indústria,YAHOO,GRANDE,Centro-Oeste
4050525344257805036,2021-05-03,Unknown,0,Comércio,AOL,MEDIO,Centro-Oeste
1658487213084590146,2020-10-27,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
7957786135641291906,2021-04-14,Unknown,1,Unknown,YAHOO,PEQUENO,Sudeste
6978269497652315763,2016-07-31,Unknown,0,Indústria,YAHOO,PEQUENO,Centro-Oeste
7478791630746523220,2021-05-12,Unknown,0,Unknown,HOTMAIL,GRANDE,Centro-Oeste
5986344948775572227,2021-06-28,Unknown,1,Unknown,YAHOO,MEDIO,Sul
2310272650667756227,2021-07-05,Unknown,0,Indústria,OUTLOOK,GRANDE,Sudeste
2432667449154431819,2021-07-14,Unknown,0,Comércio,YAHOO,GRANDE,Sudeste
9060693308980292489,2020-12-29,Unknown,0,Serviços,GMAIL,MEDIO,Norte
4898797487317475277,2011-02-14,Sudeste,0,Comércio,OUTLOOK,GRANDE,Sudeste
1668564607105585557,2021-07-05,Unknown,0,Serviços,BOL,MEDIO,Sul
5376084855227654309,2008-06-18,Centro-Oeste,0,Comércio,HOTMAIL,MEDIO,Sudeste
5448628641564935127,2021-03-24,Unknown,0,Serviços,YAHOO,GRANDE,Sul
4559400286159883576,2017-07-10,Unknown,0,Indústria,GMAIL,MEDIO,Sul
4189705495607963592,2020-10-26,Sudeste,0,Serviços,HOTMAIL,PEQUENO,Sudeste
8829286411654484379,2021-04-13,Unknown,0,Comércio,OUTLOOK,GRANDE,Nordeste
3454481508285917519,2009-12-02,Sudeste,0,Serviços,GMAIL,PEQUENO,Sudeste
5057726374207815794,2011-02-14,Sul,0,Serviços,YAHOO,PEQUENO,Sul
7720458526816091748,2021-07-12,Unknown,0,Serviços,YAHOO,MEDIO,Sudeste
4003696935579172837,2021-06-20,Unknown,0,Serviços,YAHOO,GRANDE,Sudeste
7742008298942700792,2021-07-11,Unknown,0,Serviços,GMAIL,GRANDE,Sudeste
1415340753324392369,2004-08-13,Sudeste,0,Comércio,HOTMAIL,MEDIO,Sudeste
2123312420728961012,2021-02-10,Unknown,0,Indústria,HOTMAIL,GRANDE,Sul
8045116560666679751,2020-10-19,Unknown,0,Comércio,GMAIL,MEDIO,Sudeste
2423599281313969582,2016-06-20,Sudeste,0,Serviços,HOTMAIL,MEDIO,Nordeste
4986060939759481610,2021-06-24,Unknown,0,Serviços,HOTMAIL,GRANDE,Sul
3965955331400146488,2017-11-29,Centro-Oeste,1,Unknown,YAHOO,MEDIO,Norte
3156580765759568020,2011-01-31,Sudeste,0,Serviços,AOL,GRANDE,Nordeste
5489089370448387505,2020-07-27,Nordeste,0,Comércio,GMAIL,MEDIO,Nordeste
644457054514416604,2020-04-12,Unknown,0,Serviços,OUTLOOK,MEDIO,Nordeste
1311488706225587300,2021-06-30,Unknown,0,Comércio,HOTMAIL,PEQUENO,Sul
4237135112070444140,2020-06-02,Unknown,0,Serviços,OUTLOOK,GRANDE,Norte
8278233100278581012,2017-02-28,Unknown,1,Unknown,AOL,GRANDE,Sudeste
4225765667813563302,2021-06-10,Unknown,0,Comércio,YAHOO,GRANDE,Sul
8737605759444448951,2021-06-28,Unknown,0,Indústria,HOTMAIL,GRANDE,Sul
3979129042322937623,2019-02-13,Unknown,0,Serviços,YAHOO,MEDIO,Nordeste
8698916565946744099,2021-07-05,Unknown,0,Comércio,HOTMAIL,MEDIO,Sul
8079157452200263869,2021-07-05,Unknown,0,Comércio,YAHOO,PEQUENO,Sul
3941676647656952109,2021-06-23,Unknown,0,Serviços,AOL,MEDIO,Sudeste
6518776090651183119,2021-02-04,Unknown,0,Unknown,YAHOO,Unknown,Nordeste
6826420906256954294,2000-08-15,Sudeste,0,Serviços,YAHOO,GRANDE,Sudeste
4424973922927242822,2006-07-16,Unknown,0,Indústria,OUTLOOK,MEDIO,Sudeste
5044097686733078536,2021-05-23,Unknown,0,Serviços,GMAIL,GRANDE,Norte
6915663759082844184,2021-03-21,Unknown,0,Comércio,YAHOO,GRANDE,Sudeste
8027035272622701013,2019-02-27,Unknown,1,Unknown,AOL,MEDIO,Norte
7387419407817356825,2000-08-15,Sul,0,Comércio,GMAIL,PEQUENO,Sul
5082455700818638342,2019-02-17,Sudeste,0,Comércio,BOL,MEDIO,Sudeste
3431426889924624821,2020-08-13,Norte,0,Serviços,HOTMAIL,MEDIO,Norte
5288503299611498087,2020-11-03,Unknown,0,Comércio,YAHOO,PEQUENO,Sudeste
957773253650890560,2021-07-05,Unknown,0,Comércio,GMAIL,MEDIO,Sudeste
6094038865287329652,2021-07-05,Unknown,0,Serviços,GMAIL,GRANDE,Nordeste
1592581784061157609,2002-05-14,Unknown,0,Comércio,Unknown,MEDIO,Sul
